9.94E+09,27,2,4,23,19,3.83E+05
8.44E+09,27,2,4,23,22,4.54E+05
3.07E+09,-999,-999,-999,23,16,2.55E+05
2.43E+09,-999,1,4,23,18,3.02E+05
4.01E+09,26,2,4,23,21,2.89E+05
2.58E+09,23,1,4,23,18,3.18E+05
7.86E+09,20,1,4,23,20,4.99E+05
4.03E+09,25,1,4,23,15,2.43E+05
8.92E+09,32,1,4,23,17,2.28E+05
5.50E+09,28,1,4,23,19,4.21E+05
6.84E+09,21,1,4,23,17,3.62E+05
4.13E+09,20,2,3,23,22,6.32E+05
6.33E+09,-999,1,3,23,18,1.82E+05
2.38E+09,32,2,4,23,22,3.40E+05
3.59E+09,23,2,4,23,12,4.23E+05
2.32E+09,25,1,4,23,17,5.64E+05
8.97E+09,41,2,5,23,19,6.60E+05
6.42E+09,37,2,5,23,23,4.35E+05
2.65E+09,22,2,4,23,22,2.79E+05
4.30E+09,19,2,3,23,18,2.94E+05
4.09E+09,16,1,3,23,19,3.48E+05
2.00E+09,-999,2,3,23,18,5.48E+05
7.91E+09,20,2,4,23,20,4.78E+05
5.73E+09,20,2,4,23,17,4.63E+05
3.39E+09,33,1,4,22,13,5.03E+05
1.36E+09,29,2,3,23,18,3.15E+05
3.30E+09,34,1,4,23,19,2.98E+05
2.93E+09,20,1,4,22,15,3.17E+05
3.63E+09,27,1,4,22,18,4.95E+05
1.61E+09,25,2,3,22,18,6.05E+05
7.90E+09,20,2,3,23,21,4.64E+06
2.87E+09,23,1,3,23,19,5.90E+05
9.47E+09,20,1,3,23,20,4.63E+05
9.35E+09,16,1,3,22,13,3.68E+05
4.40E+09,-999,1,4,23,18,3.93E+05
7.74E+09,21,1,4,23,16,8.21E+05
5.42E+09,27,1,5,23,17,1.91E+05
8.45E+09,54,-999,-999,23,15,3.66E+05
7.37E+09,22,1,4,23,19,4.73E+05
7.80E+09,29,2,4,23,20,2.97E+05
5.70E+09,20,2,4,22,16,3.11E+05
3.60E+09,38,1,4,23,19,4.71E+05
8.16E+09,32,2,5,23,20,3.05E+05
3.40E+09,20,1,3,23,17,3.30E+05
8.00E+09,29,2,5,23,22,3.61E+05
5.15E+09,29,1,4,23,19,3.71E+05
2.02E+09,20,1,3,23,15,4.38E+05
8.87E+09,20,1,3,23,18,3.71E+05
2.67E+09,27,2,4,23,22,3.15E+05
5.76E+09,29,1,4,23,22,7.50E+05
7.94E+09,19,1,4,23,21,6.51E+05
8.73E+09,-999,2,-999,23,18,4.40E+05
4.23E+09,51,1,4,23,17,4.11E+05
1.64E+09,31,1,4,23,20,3.00E+05
7.06E+09,16,1,3,23,19,4.20E+05
2.56E+09,30,2,3,23,22,5.80E+05
1.22E+09,25,1,4,21,13,3.98E+05
9.11E+09,27,2,3,23,20,5.33E+05
9.80E+09,37,-999,-999,23,21,-999
8.53E+09,-999,-999,4,23,22,2.75E+05
7.37E+09,15,2,3,23,20,2.41E+05
2.64E+09,24,2,3,23,17,4.08E+05
4.91E+09,27,2,4,23,19,3.54E+05
1.70E+09,22,1,4,23,20,3.58E+05
4.92E+09,45,1,4,22,18,4.14E+05
2.07E+09,27,2,4,23,20,4.03E+05
3.49E+09,23,2,4,23,13,5.32E+05
1.72E+09,24,2,4,21,15,2.84E+05
2.54E+09,29,2,5,23,21,3.11E+05
6.93E+09,48,1,4,23,15,3.25E+05
7.19E+09,19,1,4,23,19,5.38E+05
5.05E+09,-999,-999,4,23,20,3.86E+05
5.75E+09,25,2,4,23,22,4.03E+05
4.41E+09,29,2,3,23,21,3.18E+05
2.40E+09,-999,1,-999,23,16,3.12E+05
2.07E+09,25,1,4,23,19,3.22E+05
1.55E+09,-999,-999,-999,23,16,3.19E+05
7.41E+09,25,1,4,23,18,3.66E+05
1.38E+09,21,1,4,22,19,7.90E+05
7.78E+09,28,2,4,23,18,3.03E+05
7.02E+09,16,1,3,22,19,5.03E+05
5.99E+09,-999,1,3,23,16,2.71E+05
7.20E+09,23,1,3,22,20,4.33E+05
9.58E+09,23,1,4,22,17,6.28E+05
2.32E+09,17,2,3,23,14,1.10E+06
7.28E+09,24,1,4,23,20,3.90E+05
3.97E+09,20,1,4,23,19,4.77E+05
4.01E+09,21,2,4,23,18,4.28E+05
8.50E+09,28,1,4,22,19,3.05E+05
4.78E+09,22,2,3,23,20,3.39E+05
7.52E+09,41,2,4,23,22,2.40E+05
1.50E+09,33,1,4,23,21,3.97E+05
9.46E+09,38,1,4,23,18,4.71E+05
6.02E+09,-999,-999,-999,23,20,5.25E+05
1.03E+09,-999,-999,-999,23,19,6.28E+05
5.10E+09,-999,-999,-999,23,19,3.08E+05
1.73E+09,24,2,4,23,19,4.75E+05
4.85E+09,20,1,4,23,21,5.28E+05
5.03E+09,30,2,4,23,21,2.42E+05
2.09E+09,21,2,3,23,19,7.08E+05
1.83E+09,26,1,3,23,16,6.15E+05
2.37E+09,19,1,4,23,17,5.83E+05
6.26E+09,26,1,4,23,18,2.59E+05
9.22E+09,23,1,4,22,15,4.52E+05
1.47E+09,20,1,3,23,20,4.72E+05
8.80E+09,23,1,4,23,20,4.41E+05
1.38E+09,23,1,4,23,21,3.09E+05
6.82E+09,19,1,3,23,20,4.13E+05
6.36E+09,24,2,4,23,20,3.08E+05
4.68E+09,21,1,4,23,17,3.76E+05
9.31E+09,24,2,4,23,14,4.86E+05
2.10E+09,18,1,3,23,20,3.50E+05
4.06E+09,-999,-999,-999,23,22,8.07E+05
9.12E+09,25,2,3,23,22,3.00E+05
6.98E+09,45,1,4,23,20,6.30E+05
8.38E+09,20,1,1,23,22,2.87E+05
7.25E+09,17,1,3,23,20,4.81E+05
6.14E+09,26,1,4,23,21,3.67E+05
7.72E+09,-999,-999,-999,23,22,4.30E+05
4.79E+09,27,1,4,23,20,3.98E+05
8.75E+09,21,1,4,23,21,4.42E+05
1.43E+09,19,1,3,23,14,2.29E+05
8.84E+09,21,1,3,23,20,2.58E+05
9.00E+09,41,2,4,23,23,5.74E+05
8.75E+09,35,2,4,23,23,5.37E+05
4.55E+09,19,1,4,23,16,8.49E+05
9.97E+09,19,1,3,23,20,4.12E+05
1.17E+09,30,1,4,22,16,5.44E+05
9.20E+09,23,1,4,23,18,8.35E+05
4.39E+09,-999,-999,-999,23,15,3.42E+05
1.90E+09,26,1,4,23,19,4.23E+05
5.31E+09,22,1,4,23,22,5.47E+05
5.30E+09,24,1,4,23,16,3.42E+05
2.60E+09,19,1,4,23,20,5.06E+05
3.46E+09,31,2,5,23,20,3.37E+05
2.43E+09,-999,-999,-999,23,22,3.13E+05
8.01E+09,20,1,4,23,16,4.61E+05
2.32E+09,25,1,4,23,18,2.21E+05
9.06E+09,20,1,3,22,17,5.22E+05
9.69E+09,28,2,4,21,17,4.93E+05
5.26E+09,24,1,4,23,14,2.84E+05
9.75E+09,21,1,4,23,17,2.31E+05
3.52E+09,20,1,4,23,11,4.11E+05
2.09E+09,22,1,3,23,19,4.40E+05
5.07E+09,21,1,4,23,11,3.88E+05
1.09E+09,34,1,4,23,20,3.62E+05
1.94E+09,24,1,4,23,16,5.03E+05
8.38E+09,23,1,5,23,21,3.06E+05
2.64E+09,21,1,3,23,21,3.83E+05
9.90E+09,17,1,3,22,19,3.39E+05
6.93E+09,-999,-999,-999,23,23,2.83E+05
1.92E+09,28,2,4,23,19,2.79E+05
9.14E+09,-999,-999,-999,23,19,4.25E+05
4.98E+09,27,2,4,23,20,2.06E+05
9.56E+09,24,1,4,23,18,4.49E+05
8.30E+09,18,1,3,23,14,4.38E+05
2.87E+09,43,2,5,23,20,2.26E+05
9.78E+09,20,1,3,22,10,3.99E+05
7.94E+09,31,2,5,23,22,4.98E+05
8.70E+09,18,2,4,23,18,3.57E+05
9.28E+09,28,-999,-999,23,20,4.30E+05
9.96E+09,45,1,4,23,18,3.49E+05
3.32E+09,31,1,4,22,19,2.81E+05
6.38E+09,35,1,4,23,18,3.19E+05
4.17E+09,31,2,4,23,19,4.43E+05
3.08E+09,26,2,4,23,23,5.04E+05
9.70E+09,20,1,3,23,21,1.06E+06
7.50E+09,65,1,2,22,16,4.23E+05
2.51E+09,21,1,4,23,20,2.56E+05
6.29E+09,31,2,3,23,21,2.58E+05
8.10E+09,22,1,4,23,19,2.87E+05
8.21E+09,27,2,4,23,23,2.63E+05
3.51E+09,22,2,4,23,19,8.43E+05
9.32E+09,58,2,4,23,20,3.78E+05
3.83E+09,38,2,4,23,22,3.05E+05
7.97E+09,19,1,4,23,19,4.02E+05
4.74E+09,-999,-999,-999,23,20,4.63E+05
6.93E+09,-999,-999,-999,23,23,8.98E+05
6.70E+09,22,1,3,23,14,4.19E+05
4.69E+09,42,2,5,23,21,3.19E+05
1.55E+09,36,1,4,23,19,3.13E+05
1.17E+09,-999,-999,-999,23,19,2.92E+05
2.66E+09,22,2,4,23,17,4.27E+05
9.07E+09,21,1,4,23,21,2.81E+05
2.59E+09,25,1,4,23,18,3.07E+05
4.92E+09,21,1,4,23,21,4.80E+05
6.84E+09,31,1,4,23,19,4.01E+05
8.06E+09,26,1,4,23,14,4.21E+05
9.41E+09,-999,-999,-999,23,19,2.28E+05
6.51E+09,49,3,2,13,10,2.49E+05
3.03E+09,34,2,4,23,22,5.08E+05
6.49E+09,27,2,4,23,22,4.15E+05
1.26E+09,32,1,4,22,17,3.17E+05
5.03E+09,34,1,4,23,20,5.21E+05
1.93E+09,32,1,4,22,18,4.77E+05
4.02E+09,34,1,5,23,18,4.35E+05
5.99E+09,32,2,3,23,20,4.29E+05
6.71E+09,42,2,4,23,20,3.98E+05
3.83E+09,32,2,5,23,22,4.41E+05
4.20E+09,34,2,5,23,21,3.85E+05
1.13E+09,28,1,4,22,17,2.86E+05
1.11E+09,26,1,3,20,14,4.76E+05
5.18E+09,36,2,5,23,20,5.12E+05
9.85E+09,28,1,4,23,14,3.35E+05
7.23E+09,70,1,4,23,17,5.00E+05
1.68E+09,49,1,5,23,20,4.96E+05
1.15E+09,21,1,3,23,21,4.77E+05
7.84E+09,49,2,4,23,15,3.82E+05
3.38E+09,37,2,4,23,18,5.98E+05
5.71E+09,24,1,4,23,18,4.40E+05
5.48E+09,45,1,5,23,19,4.42E+05
2.23E+09,-999,-999,1,23,17,3.29E+05
9.12E+09,-999,-999,-999,23,15,2.80E+05
9.56E+09,32,2,4,23,21,2.10E+05
8.96E+09,20,2,3,23,19,3.55E+05
1.77E+09,42,1,4,23,16,3.08E+05
4.11E+09,35,2,4,23,19,2.61E+05
9.54E+09,40,1,4,23,16,3.63E+05
8.49E+09,28,2,2,23,19,4.85E+05
5.57E+09,-999,1,3,23,17,4.00E+05
6.89E+09,58,1,4,22,18,4.42E+05
4.42E+09,21,2,3,23,21,4.10E+05
4.78E+09,36,1,4,23,20,4.84E+05
5.38E+09,27,1,3,23,20,8.81E+05
5.68E+09,23,1,3,23,15,4.76E+05
7.90E+09,23,2,4,23,19,2.71E+05
9.08E+09,31,2,4,23,22,3.89E+05
6.01E+09,34,2,3,23,18,4.45E+05
5.29E+09,17,2,3,23,16,6.91E+05
3.99E+09,16,1,3,23,18,-999
7.57E+09,20,1,4,23,19,3.06E+05
3.85E+09,30,1,4,23,21,4.55E+05
5.04E+09,38,1,4,23,20,4.27E+05
2.49E+09,25,1,4,23,21,4.97E+05
6.38E+09,23,3,3,23,22,2.94E+05
6.72E+09,25,1,1,22,15,3.84E+05
2.80E+09,25,2,3,23,21,7.49E+05
8.08E+09,35,2,3,23,17,3.06E+05
5.08E+09,39,2,4,21,21,5.61E+05
5.74E+09,-999,-999,-999,23,17,2.81E+05
2.62E+09,-999,-999,-999,23,21,4.46E+05
1.40E+09,27,1,3,23,22,4.37E+05
8.06E+09,39,3,4,22,17,8.48E+05
2.78E+09,24,1,4,23,17,3.54E+05
5.51E+09,-999,-999,-999,23,13,4.57E+05
3.09E+09,35,1,4,21,13,6.21E+05
3.93E+09,38,1,4,23,20,3.20E+05
1.10E+09,27,1,5,23,17,3.79E+05
3.65E+09,34,2,4,21,12,2.79E+05
1.33E+09,21,2,4,23,13,4.07E+05
1.50E+09,-999,-999,-999,23,17,3.45E+05
5.18E+09,26,2,4,22,18,6.67E+05
3.03E+09,-999,-999,-999,23,21,3.78E+05
6.77E+09,24,1,4,23,16,2.98E+05
5.54E+09,34,2,4,23,20,3.82E+05
2.37E+09,52,2,4,21,20,2.81E+05
7.56E+09,34,1,3,21,13,4.10E+05
3.11E+09,23,2,4,23,19,2.80E+05
8.48E+09,37,2,4,23,21,3.29E+05
1.82E+09,-999,-999,-999,23,23,4.75E+05
2.39E+09,27,1,5,23,19,6.20E+05
9.39E+09,27,1,5,23,20,4.68E+05
9.26E+09,28,2,4,23,17,3.62E+05
2.58E+09,27,2,4,23,19,2.72E+05
4.01E+09,37,-999,4,23,16,6.85E+05
5.33E+09,-999,1,-999,23,18,7.41E+05
7.16E+09,21,1,4,23,23,4.67E+05
9.52E+09,25,1,3,23,19,7.87E+05
4.72E+09,25,1,4,23,22,1.19E+06
4.10E+09,32,1,4,23,20,3.50E+05
9.03E+09,24,1,4,23,13,2.64E+05
1.46E+09,-999,-999,-999,23,22,6.51E+05
7.28E+09,18,2,3,23,16,8.77E+05
2.63E+09,-999,1,4,23,18,3.97E+05
8.37E+09,21,1,3,23,20,5.13E+05
1.13E+09,49,2,4,23,17,3.72E+05
6.75E+09,28,1,4,23,22,3.11E+05
2.03E+09,26,2,4,23,19,2.92E+05
4.05E+09,-999,-999,-999,23,21,4.57E+05
9.33E+09,19,1,3,23,19,4.60E+05
7.14E+09,50,1,3,23,19,4.02E+05
7.91E+09,-999,1,-999,21,12,3.35E+05
8.78E+09,38,1,4,21,20,4.26E+05
2.09E+09,42,2,4,23,22,4.24E+05
7.19E+09,3,2,5,23,20,3.93E+05
6.31E+09,22,2,3,23,17,2.05E+05
3.64E+09,-999,-999,-999,23,18,5.68E+05
1.69E+09,42,2,4,23,19,3.00E+05
1.96E+09,29,2,4,23,20,2.17E+05
6.26E+09,22,1,4,23,15,3.57E+05
9.57E+09,21,2,4,23,21,4.51E+05
6.46E+09,21,1,4,23,17,3.08E+05
2.54E+09,31,1,4,23,20,4.46E+05
7.29E+09,31,2,4,23,20,4.48E+05
9.67E+09,36,2,4,23,18,1.85E+06
1.09E+09,34,2,4,23,19,4.22E+05
8.47E+09,19,1,3,23,18,4.44E+05
5.01E+09,35,1,4,23,23,3.07E+05
3.78E+09,29,1,4,23,18,2.39E+05
3.49E+09,25,1,4,23,21,4.20E+05
9.32E+09,29,1,4,22,18,5.15E+05
8.28E+09,28,2,3,23,20,3.17E+05
8.99E+09,22,1,3,23,20,3.54E+05
4.35E+09,25,2,4,23,20,3.54E+05
2.47E+09,24,1,4,23,17,4.55E+05
3.86E+09,35,1,4,23,20,4.21E+05
6.94E+09,22,2,4,23,16,4.41E+05
4.47E+09,-999,-999,4,23,14,3.84E+05
8.60E+09,-999,-999,-999,23,18,3.56E+05
1.11E+09,30,2,4,23,21,3.22E+05
6.15E+09,29,1,3,21,16,4.15E+05
8.58E+09,30,2,5,23,22,4.42E+05
4.51E+09,17,1,3,23,19,2.98E+05
2.30E+09,28,1,4,23,22,5.65E+05
6.84E+09,22,2,4,23,20,4.61E+05
4.62E+09,27,2,4,23,22,4.46E+05
9.42E+09,22,1,4,23,20,4.38E+05
2.23E+09,29,1,4,21,18,3.98E+05
2.92E+09,34,2,3,23,15,5.64E+05
8.08E+09,20,1,3,20,12,3.94E+05
3.06E+09,25,2,4,21,18,5.32E+05
8.40E+09,30,2,4,23,19,3.13E+05
6.85E+09,31,2,4,23,19,2.60E+05
8.82E+09,35,2,4,23,18,2.76E+05
6.19E+09,27,2,5,22,19,2.02E+05
6.67E+09,-999,-999,3,23,21,6.93E+05
1.48E+09,29,2,5,23,20,3.28E+05
7.04E+09,32,1,4,23,20,4.54E+05
6.24E+09,27,2,4,23,18,3.78E+05
8.39E+09,21,2,3,22,17,5.04E+05
4.80E+09,16,3,3,22,14,3.64E+05
3.67E+09,-999,-999,-999,20,16,4.16E+05
4.29E+09,23,2,3,23,15,3.59E+05
6.38E+09,21,1,3,23,19,4.14E+05
6.96E+09,26,2,4,23,20,4.17E+05
8.16E+09,27,2,3,23,19,2.95E+05
7.68E+09,20,2,3,23,17,4.56E+05
7.92E+09,32,2,4,23,21,3.04E+05
9.33E+09,-999,-999,-999,23,20,3.37E+05
9.02E+09,47,2,4,23,19,3.75E+05
9.65E+09,26,2,4,23,17,2.86E+05
7.33E+09,25,1,-999,23,18,8.45E+05
2.08E+09,31,2,4,23,17,6.69E+05
9.95E+09,22,1,4,23,20,3.82E+05
9.60E+09,27,2,4,23,20,2.90E+05
9.60E+09,23,2,-999,23,20,3.41E+05
3.00E+09,22,2,3,23,16,3.12E+05
7.45E+09,18,2,3,23,16,3.47E+05
8.70E+09,30,2,4,23,21,4.38E+05
9.37E+09,-999,-999,-999,23,18,5.40E+05
7.92E+09,30,2,4,23,19,5.89E+05
8.28E+09,23,1,3,23,18,3.71E+05
6.62E+09,27,2,4,23,20,3.88E+05
7.79E+09,22,1,4,20,15,7.49E+05
9.21E+09,43,1,3,23,19,2.57E+05
4.45E+09,21,2,4,23,17,3.01E+05
6.55E+09,24,2,4,23,17,4.01E+05
4.32E+09,23,2,4,23,21,2.36E+05
7.00E+09,40,2,4,22,21,3.51E+05
7.41E+09,21,2,3,23,18,9.36E+05
7.07E+09,37,2,5,23,21,4.32E+05
6.73E+09,28,1,4,23,19,3.26E+05
5.87E+09,22,1,4,23,15,3.72E+05
2.00E+09,-999,2,4,23,18,3.07E+05
7.29E+09,23,2,4,23,22,2.52E+05
9.76E+09,32,2,4,23,20,3.07E+05
1.78E+09,18,1,3,20,15,7.22E+05
3.41E+09,32,2,4,23,20,7.13E+05
6.10E+09,32,1,4,23,21,6.27E+05
2.77E+09,31,2,4,23,20,3.42E+05
1.68E+09,21,1,4,23,20,3.48E+05
6.90E+09,28,2,4,23,19,3.51E+05
1.26E+09,29,2,4,22,18,3.71E+05
3.98E+09,39,1,4,23,22,3.72E+05
6.18E+09,-999,-999,-999,23,19,3.83E+05
9.51E+09,31,2,4,23,18,4.79E+05
1.36E+09,33,2,4,23,19,3.43E+05
4.28E+09,27,2,5,23,17,5.73E+05
9.96E+09,-999,-999,-999,23,22,3.96E+05
8.43E+09,26,2,4,20,17,5.16E+05
1.40E+09,36,2,4,23,22,3.66E+05
9.76E+09,19,2,3,23,21,4.38E+05
6.77E+09,34,2,5,23,21,3.06E+05
2.78E+09,25,1,4,23,21,4.10E+05
6.33E+09,20,1,3,23,17,2.99E+05
9.88E+09,-999,1,-999,22,13,3.47E+05
2.71E+09,23,2,4,23,15,2.86E+05
6.88E+09,19,2,3,23,16,4.61E+05
8.93E+09,16,1,3,22,16,4.02E+05
4.58E+09,36,1,5,22,17,3.17E+05
8.94E+09,46,2,4,23,20,3.12E+05
4.88E+09,24,1,4,23,16,4.08E+05
9.92E+09,-999,-999,-999,23,20,4.57E+05
5.98E+09,24,1,4,23,21,3.77E+05
8.20E+09,34,2,4,23,21,3.96E+05
2.30E+09,31,2,4,23,21,5.55E+05
3.22E+09,19,1,3,23,15,5.19E+05
6.70E+09,38,2,3,18,17,3.04E+05
5.94E+09,29,1,4,23,16,4.61E+05
5.71E+09,42,1,5,23,17,4.13E+05
5.31E+09,21,2,4,23,18,3.04E+05
4.28E+09,40,2,4,23,22,2.70E+05
5.41E+09,29,1,4,23,18,2.78E+05
4.06E+09,22,2,4,23,19,2.70E+05
1.62E+09,35,2,4,23,22,5.32E+05
2.83E+09,25,3,4,20,18,5.02E+05
2.92E+09,31,1,4,23,15,3.67E+05
2.73E+09,51,2,3,23,20,3.84E+05
7.67E+09,27,1,5,22,19,3.57E+05
5.51E+09,31,1,3,23,22,5.46E+05
3.20E+09,23,2,4,23,20,3.67E+05
5.35E+09,46,2,3,22,18,8.51E+05
9.42E+09,23,1,4,23,19,8.01E+05
1.18E+09,41,2,3,23,20,2.78E+05
7.52E+09,17,2,3,23,22,4.75E+05
7.82E+09,28,-999,-999,23,18,2.64E+05
1.20E+09,27,2,3,23,19,3.75E+05
6.36E+09,35,1,3,24,23,4.24E+05
6.73E+09,18,1,3,23,15,2.96E+05
5.80E+09,20,1,3,23,16,5.63E+05
3.39E+09,23,1,4,23,18,3.42E+05
9.16E+09,20,2,4,22,17,3.46E+05
5.67E+09,16,2,3,23,22,2.71E+05
7.05E+09,20,2,4,23,20,2.64E+05
1.19E+09,36,1,4,22,19,3.17E+05
9.84E+09,-999,-999,-999,23,20,2.23E+05
8.39E+09,23,2,3,23,19,2.78E+05
2.13E+09,-999,-999,-999,23,21,2.12E+05
9.28E+09,24,1,4,22,18,4.36E+05
3.15E+09,29,1,4,23,16,2.81E+05
5.93E+09,20,1,4,23,13,2.91E+05
9.76E+09,29,2,4,22,20,3.10E+05
7.13E+09,-999,1,4,21,15,3.26E+05
7.52E+09,14,1,3,23,16,3.53E+05
7.22E+09,33,2,3,22,20,3.25E+05
2.18E+09,34,1,4,23,21,3.46E+05
1.13E+09,20,-999,4,23,16,2.96E+05
1.68E+09,24,1,4,22,14,5.95E+05
3.47E+09,42,2,4,23,20,8.86E+05
7.90E+09,28,2,3,23,10,3.79E+05
6.66E+09,25,2,4,23,19,3.96E+05
1.56E+09,44,2,4,23,22,4.41E+05
6.48E+09,25,1,4,23,16,2.90E+05
4.65E+09,21,1,3,23,20,4.33E+05
7.28E+09,41,1,4,23,20,2.26E+05
8.97E+09,31,1,4,23,11,2.80E+05
1.01E+09,20,1,4,23,18,3.42E+05
2.20E+09,17,1,3,23,18,4.19E+05
3.47E+09,30,2,4,23,20,3.69E+05
5.36E+09,16,2,3,23,16,3.56E+05
8.87E+09,19,1,4,22,17,5.05E+05
7.40E+09,-999,-999,-999,23,18,2.30E+05
9.10E+09,27,2,3,23,21,3.13E+05
1.56E+09,25,1,4,23,15,3.66E+05
1.23E+09,31,2,5,23,21,2.65E+05
8.22E+09,36,1,4,23,22,5.68E+05
7.54E+09,20,2,4,23,21,3.23E+05
4.64E+09,22,2,4,23,17,3.21E+05
2.73E+09,-999,-999,-999,23,20,3.92E+05
3.41E+09,22,2,3,23,18,4.87E+05
2.08E+09,20,1,3,23,20,6.04E+05
4.24E+09,33,2,3,23,16,3.55E+05
8.98E+09,21,1,4,22,19,5.28E+05
8.60E+09,40,1,4,23,14,4.02E+05
6.87E+09,24,1,4,23,15,2.39E+05
8.65E+09,59,1,4,23,15,3.97E+05
1.85E+09,32,3,4,23,21,4.07E+05
5.51E+09,51,2,5,22,20,3.66E+05
1.17E+09,24,1,4,23,19,4.23E+05
7.47E+09,24,1,4,23,16,2.36E+05
7.86E+09,22,2,4,23,18,4.28E+05
7.88E+09,34,-999,-999,23,22,5.50E+05
6.04E+09,20,2,4,23,20,2.63E+05
4.72E+09,21,1,3,23,18,3.21E+05
5.34E+09,-999,1,3,23,20,4.05E+05
8.00E+09,-999,-999,-999,23,18,5.34E+05
3.90E+09,20,1,3,21,15,2.95E+05
6.30E+09,27,1,4,23,17,6.89E+05
1.52E+09,28,1,4,23,12,4.62E+05
9.59E+09,-999,-999,-999,23,17,3.33E+05
9.88E+09,41,1,5,23,17,3.48E+05
2.15E+09,24,2,4,21,16,5.30E+05
8.76E+09,21,1,3,23,20,3.59E+05
6.49E+09,22,2,3,23,16,4.19E+05
9.13E+09,23,1,4,23,17,2.55E+05
5.04E+09,20,1,4,23,17,3.33E+05
4.25E+09,22,1,3,23,19,6.72E+05
7.00E+09,25,1,3,23,20,3.56E+05
3.08E+09,21,1,4,23,18,6.36E+05
9.81E+09,-999,-999,-999,22,19,4.41E+05
8.48E+09,31,2,5,23,19,5.12E+05
9.03E+09,20,1,4,23,14,5.49E+05
1.01E+09,33,-999,4,23,21,3.34E+05
4.37E+09,37,1,4,23,21,4.90E+05
8.39E+09,40,1,4,23,18,3.48E+05
4.01E+09,31,1,5,23,21,2.21E+06
7.50E+09,-999,-999,-999,23,20,4.79E+05
3.09E+09,24,1,4,22,17,3.14E+05
6.42E+09,24,2,4,23,21,3.74E+05
3.06E+09,-999,-999,-999,23,18,3.46E+05
5.26E+09,38,1,3,23,17,4.15E+05
3.41E+09,36,1,5,22,19,2.72E+05
1.42E+09,30,2,4,23,18,3.97E+05
6.97E+09,50,1,5,23,21,4.26E+05
9.63E+09,32,2,4,23,19,1.07E+06
2.26E+09,24,1,4,23,17,2.65E+05
9.57E+09,28,1,4,23,16,4.86E+05
3.30E+09,25,2,4,23,18,3.62E+05
3.82E+09,21,1,4,23,18,3.29E+05
4.37E+09,23,2,4,23,23,4.08E+05
4.12E+09,-999,-999,-999,23,18,5.29E+05
3.52E+09,20,1,4,23,16,3.94E+05
8.36E+09,24,1,4,23,16,6.34E+05
4.23E+09,21,1,3,23,21,6.50E+05
7.86E+09,33,1,4,22,19,5.71E+05
4.10E+09,14,2,3,21,15,5.12E+05
1.45E+09,35,1,-999,23,23,3.25E+05
1.40E+09,22,1,4,23,16,3.49E+05
7.51E+09,24,2,4,23,21,3.51E+05
3.55E+09,23,1,4,23,17,3.09E+05
9.22E+09,-999,-999,-999,23,20,3.53E+05
9.07E+09,42,-999,5,23,21,3.62E+05
2.25E+09,25,1,4,23,18,3.81E+05
3.08E+09,20,1,4,23,17,4.24E+05
9.88E+09,18,1,3,23,19,4.87E+05
7.45E+09,27,2,4,23,21,2.07E+05
1.24E+09,45,2,4,23,21,3.79E+05
5.89E+09,24,1,4,21,18,5.67E+05
1.62E+09,19,1,3,23,17,4.06E+05
8.71E+09,-999,-999,-999,23,19,3.93E+05
7.40E+09,25,1,4,23,21,-999
6.58E+09,18,1,3,23,19,6.16E+05
1.56E+09,16,1,3,23,17,4.61E+05
1.06E+09,23,1,4,23,19,3.52E+05
8.03E+09,-999,-999,-999,23,20,6.68E+05
6.18E+09,24,1,4,23,18,2.57E+05
7.03E+09,19,1,4,23,22,1.98E+05
6.57E+09,46,2,4,23,22,2.84E+05
2.34E+09,26,2,3,23,21,4.40E+05
3.88E+09,28,2,4,23,21,3.03E+05
1.16E+09,26,2,4,23,22,4.78E+05
2.21E+09,18,1,4,23,13,3.22E+05
5.56E+09,38,2,4,23,17,5.59E+05
3.83E+09,21,1,3,23,14,3.00E+05
9.92E+09,24,1,4,23,20,3.05E+05
2.36E+09,30,2,4,23,22,5.16E+05
4.35E+09,20,1,4,23,18,2.74E+05
8.21E+09,32,2,3,23,22,2.85E+05
5.62E+09,24,2,3,22,16,2.52E+05
6.88E+09,27,2,4,23,21,4.49E+05
5.06E+09,21,1,4,23,19,-999
8.41E+09,31,1,4,23,19,5.38E+05
1.67E+09,24,1,3,23,17,2.93E+05
4.25E+09,-999,2,4,23,19,5.78E+05
8.63E+09,28,1,4,23,14,4.44E+05
9.67E+09,19,1,3,23,19,4.29E+05
1.89E+09,23,1,4,23,16,3.04E+05
6.18E+09,39,1,4,23,20,4.95E+05
2.59E+09,37,1,5,22,19,2.84E+05
2.19E+09,29,2,4,23,22,3.87E+05
8.75E+09,28,2,4,23,17,2.81E+05
7.68E+09,21,1,3,23,19,4.43E+05
4.66E+09,-999,-999,-999,23,15,2.16E+05
5.80E+09,28,3,4,23,17,3.05E+05
5.76E+09,21,1,4,23,16,4.42E+05
3.96E+09,40,2,4,23,21,3.52E+05
5.45E+09,18,1,4,23,21,3.96E+05
4.48E+09,51,2,4,23,20,4.97E+05
4.79E+09,79,1,4,23,19,2.34E+06
8.51E+09,-999,-999,-999,23,21,1.98E+05
5.66E+09,23,2,4,23,19,4.17E+05
6.29E+09,24,1,4,23,21,4.16E+05
1.90E+09,-999,-999,-999,22,16,3.67E+05
1.07E+09,26,1,4,22,16,3.76E+05
9.58E+09,20,1,3,23,23,3.12E+05
1.11E+09,19,1,4,23,17,4.12E+05
